kubun,data_kubun,bunya_code,bunya_name,chuubunrui_code,chuubunrui_name,shoubunrui_code,shoubunrui_name,koumoku_code,koumoku_name_full,koumoku_name,koumoku_sub,tani,period,min_year,max_year,stat_name,stat_name2,stat_url,stat_url2,stat_domain,stat_minister,stat_source,stat_create,stat_memo,koumoku_type_code,koumoku_type,cancel_flg,is_observations_pref
p,基礎項目,H,居住,H3,住宅と世帯,H37,居住水準,H3723,誘導居住水準以上の主世帯数（夫婦のみ）,誘導居住水準以上の主世帯数（夫婦のみ）,,世帯,5年,1978,2003,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"誘導居住水準とは、住宅建設五箇年計画に基づく住宅・土地統計調査にいう｢誘導居住水準｣をさす。｢誘導居住水準｣には｢都市居住型｣と｢一般型｣の２種類があり、｢都市居住型｣は都市の中心及びその周辺における共同住宅居住を想定したもの、｢一般型｣は都市の郊外及び都市部以外の一般地域における戸建住宅居住を想定したものである。

　住宅・土地統計調査での誘導居住水準とは、次の条件を満たすものをいう。



（第七期住宅建設五箇年計画の場合）

１　寝室（都市居住型・一般型共通）

　(1) 夫婦の独立の寝室（８畳）を確保する。

　　　ただし、満３歳以下の子供（乳幼児）１人までは同室とする。

　(2) 満４歳以上11歳以下の子供（幼稚園児から小学生まで）については夫婦と別の寝室を確保する。

　　　ただし、１室２人まで共同使用とする（共同の場合８畳、個室の場合都市居住型は4.5畳、一般型は６畳）。

　(3) 満12歳以上の者（中学生以上）については、個室（都市居住型は4.5畳、一般型は６畳）を確保する。

２　食事室及び台所（都市居住型・一般型共通）

　(1) 食事室及び台所を確保する。ただし、単身世帯については食事室兼台所（６畳）を確保する。

　(2) 食事室の規模は、世帯人員に応じ、２人世帯の場合は５㎡（３畳）、３～４人世帯の場合は7.5㎡（4.5畳）、５人以上世帯の場合は10㎡（６畳）とする。

　(3) 台所の規模は、世帯人員に応じ、２～３人世帯の場合は５㎡（３畳）、４人以上世帯の場合は7.5㎡（4.5畳）とする。

３　居間（都市居住型・一般型共通）

　(1) ２人以上の世帯については、居間を確保する。

　(2) 居間の規模は、世帯人員に応じ、２人世帯の場合は10㎡（６畳）、３人世帯の場合は13㎡（８畳）、４人以上の世帯の場合は16㎡（10畳）とする。

４　世帯がそれぞれのライフスタイルに応じて任意の用途に供することのできる空間として余裕室を確保することとし、その規模は、世帯人員に応じ、１人世帯の場合は7.5㎡（4.5畳）、２～３人世帯の場合は10㎡（６畳）、４人以上世帯の場合は13㎡（８畳）とする。（一般型のみ）

５　以上の規定にかかわらず、中高齢単身世帯又は高齢者同居世帯については、次のとおりとする。（都市居住型・一般型共通）

　(1) 中高齢単身世帯については、食事室兼台所規模を、13㎡（８畳）とする。

　(2) 高齢者同居世帯については、高齢者専用の居間を確保することとし、その規模は10㎡（６畳）とする。

　　なお、居住水準とは、国民が安定したゆとりのある住生活を営むことができるよう、国土交通省が住宅建設五箇年計画で定めている目標をいい、最低水準及び誘導居住水準の２種類を設定している。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H37,居住水準,H3727,誘導居住水準以上の主世帯数（夫婦と18歳未満及び65歳以上の者）,誘導居住水準以上の主世帯数（夫婦と18歳未満及び65歳以上の者）,,世帯,5年,1978,2003,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"誘導居住水準とは、住宅建設五箇年計画に基づく住宅・土地統計調査にいう｢誘導居住水準｣をさす。｢誘導居住水準｣には｢都市居住型｣と｢一般型｣の２種類があり、｢都市居住型｣は都市の中心及びその周辺における共同住宅居住を想定したもの、｢一般型｣は都市の郊外及び都市部以外の一般地域における戸建住宅居住を想定したものである。

　住宅・土地統計調査での誘導居住水準とは、次の条件を満たすものをいう。



（第七期住宅建設五箇年計画の場合）

１　寝室（都市居住型・一般型共通）

　(1) 夫婦の独立の寝室（８畳）を確保する。

　　　ただし、満３歳以下の子供（乳幼児）１人までは同室とする。

　(2) 満４歳以上11歳以下の子供（幼稚園児から小学生まで）については夫婦と別の寝室を確保する。

　　　ただし、１室２人まで共同使用とする（共同の場合８畳、個室の場合都市居住型は4.5畳、一般型は６畳）。

　(3) 満12歳以上の者（中学生以上）については、個室（都市居住型は4.5畳、一般型は６畳）を確保する。

２　食事室及び台所（都市居住型・一般型共通）

　(1) 食事室及び台所を確保する。ただし、単身世帯については食事室兼台所（６畳）を確保する。

　(2) 食事室の規模は、世帯人員に応じ、２人世帯の場合は５㎡（３畳）、３～４人世帯の場合は7.5㎡（4.5畳）、５人以上世帯の場合は10㎡（６畳）とする。

　(3) 台所の規模は、世帯人員に応じ、２～３人世帯の場合は５㎡（３畳）、４人以上世帯の場合は7.5㎡（4.5畳）とする。

３　居間（都市居住型・一般型共通）

　(1) ２人以上の世帯については、居間を確保する。

　(2) 居間の規模は、世帯人員に応じ、２人世帯の場合は10㎡（６畳）、３人世帯の場合は13㎡（８畳）、４人以上の世帯の場合は16㎡（10畳）とする。

４　世帯がそれぞれのライフスタイルに応じて任意の用途に供することのできる空間として余裕室を確保することとし、その規模は、世帯人員に応じ、１人世帯の場合は7.5㎡（4.5畳）、２～３人世帯の場合は10㎡（６畳）、４人以上世帯の場合は13㎡（８畳）とする。（一般型のみ）

５　以上の規定にかかわらず、中高齢単身世帯又は高齢者同居世帯については、次のとおりとする。（都市居住型・一般型共通）

　(1) 中高齢単身世帯については、食事室兼台所規模を、13㎡（８畳）とする。

　(2) 高齢者同居世帯については、高齢者専用の居間を確保することとし、その規模は10㎡（６畳）とする。

　　なお、居住水準とは、国民が安定したゆとりのある住生活を営むことができるよう、国土交通省が住宅建設五箇年計画で定めている目標をいい、最低水準及び誘導居住水準の２種類を設定している。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H37,居住水準,H3730,最低居住面積水準以上の主世帯数,最低居住面積水準以上の主世帯数,,世帯,5年,2008,2023,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"居住面積水準とは、住宅・土地統計調査にいう｢最低居住面積水準｣及び「誘導居住面積水準」をさす。

　住宅・土地統計調査での、最低居住面積水準及び誘導居住面積水準とは、次の条件を満たすものをいう。



・最低居住面積水準

　１　二人以上の世帯で、床面積の合計（延べ面積）が次の算式以上を確保している。

　　　10平方メートル×世帯人員＋10平方メートル(注1、注2)

　２　単身世帯の場合は、以下のいずれかを確保している。

　　(1)　29歳以下の単身者で、専用の台所があり、居住室の畳数が「4.5畳」以上

　　(2)　29歳以下の単身者で、共用の台所があり、居住室の畳数が「6.0畳」以上

　　(3)　30歳以上の単身者で、床面積の合計(延べ面積)が「25平方メートル」以上



・誘導居住面積水準

　都市居住型（対象：共同住宅）

　１　二人以上の世帯で、床面積の合計（延べ面積）が次の算式以上を確保している。

　　　20平方メートル×世帯人員＋15平方メートル(注1、注2)

　２　単身世帯の場合は、以下のいずれかを確保している。

　　(1)　29歳以下の単身者で、独立の台所があり、居住室の畳数が「10.5畳」以上の場合

　　(2)　29歳以下の単身者で、食事室等他の用途と兼用の台所又は共用の台所があり、居住室の畳数が「12.0畳」以上の場合

　　(3)　30歳以上の単身者で、床面積の合計（延べ面積）が「40平方メートル」以上の場合



　一般型（共同住宅以外）

　１　二人以上の世帯で、床面積の合計（延べ面積）が次の算式以上を確保している。

　　　25平方メートル×世帯人員＋25平方メートル(注1、注2)

　２　単身世帯の場合は、以下のいずれかを確保している。

　　(1)　29歳以下の単身者で、独立の台所があり、居住室の畳数が「15.0畳」以上の場合

　　(2)　29歳以下の単身者で、食事室等他の用途と兼用の台所又は共用の台所があり、居住室の畳数が「16.5畳」以上の場合

　　(3)　30歳以上の単身者で、床面積の合計（延べ面積）が「55平方メートル」以上の場合



(注1) 世帯人員は、3歳未満の者は0.25人、3歳以上6歳未満の者は0.5人、6歳以上10歳未満の者は0.75人として算出する。

　　ただし、これらにより算出された世帯人員が2人に満たない場合は2人とする。また、年齢が「不詳」の者は1人とする。

(注2) 世帯人員（注1の適用がある場合には適用後の世帯人員）が4人を超える場合は、上記の面積から5％を控除する。",1,実数,,
p,基礎項目,H,居住,H3,住宅と世帯,H37,居住水準,H3740,誘導居住面積水準以上の主世帯数,誘導居住面積水準以上の主世帯数,,世帯,5年,2008,2023,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"居住面積水準とは、住宅・土地統計調査にいう｢最低居住面積水準｣及び「誘導居住面積水準」をさす。

　住宅・土地統計調査での、最低居住面積水準及び誘導居住面積水準とは、次の条件を満たすものをいう。



・最低居住面積水準

　１　二人以上の世帯で、床面積の合計（延べ面積）が次の算式以上を確保している。

　　　10平方メートル×世帯人員＋10平方メートル(注1、注2)

　２　単身世帯の場合は、以下のいずれかを確保している。

　　(1)　29歳以下の単身者で、専用の台所があり、居住室の畳数が「4.5畳」以上

　　(2)　29歳以下の単身者で、共用の台所があり、居住室の畳数が「6.0畳」以上

　　(3)　30歳以上の単身者で、床面積の合計(延べ面積)が「25平方メートル」以上



・誘導居住面積水準

　都市居住型（対象：共同住宅）

　１　二人以上の世帯で、床面積の合計（延べ面積）が次の算式以上を確保している。

　　　20平方メートル×世帯人員＋15平方メートル(注1、注2)

　２　単身世帯の場合は、以下のいずれかを確保している。

　　(1)　29歳以下の単身者で、独立の台所があり、居住室の畳数が「10.5畳」以上の場合

　　(2)　29歳以下の単身者で、食事室等他の用途と兼用の台所又は共用の台所があり、居住室の畳数が「12.0畳」以上の場合

　　(3)　30歳以上の単身者で、床面積の合計（延べ面積）が「40平方メートル」以上の場合



　一般型（共同住宅以外）

　１　二人以上の世帯で、床面積の合計（延べ面積）が次の算式以上を確保している。

　　　25平方メートル×世帯人員＋25平方メートル(注1、注2)

　２　単身世帯の場合は、以下のいずれかを確保している。

　　(1)　29歳以下の単身者で、独立の台所があり、居住室の畳数が「15.0畳」以上の場合

　　(2)　29歳以下の単身者で、食事室等他の用途と兼用の台所又は共用の台所があり、居住室の畳数が「16.5畳」以上の場合

　　(3)　30歳以上の単身者で、床面積の合計（延べ面積）が「55平方メートル」以上の場合



(注1) 世帯人員は、3歳未満の者は0.25人、3歳以上6歳未満の者は0.5人、6歳以上10歳未満の者は0.75人として算出する。

　　ただし、これらにより算出された世帯人員が2人に満たない場合は2人とする。また、年齢が「不詳」の者は1人とする。

(注2) 世帯人員（注1の適用がある場合には適用後の世帯人員）が4人を超える場合は、上記の面積から5％を控除する。",1,実数,,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H3801,現住居敷地所有普通世帯数,現住居敷地所有普通世帯数,,世帯,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H3802,現住居敷地以外の宅地など所有普通世帯数,現住居敷地以外の宅地など所有普通世帯数,,世帯,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380201,現住居敷地以外の宅地など所有普通世帯数（持ち家）,現住居敷地以外の宅地など所有普通世帯数,（持ち家）,世帯,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380202,現住居敷地以外の宅地など所有普通世帯数（持ち家以外）,現住居敷地以外の宅地など所有普通世帯数,（持ち家以外）,世帯,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H3803,現住居敷地以外の宅地など所有件数,現住居敷地以外の宅地など所有件数,,件,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380301,現住居敷地以外の宅地など所有件数（持ち家）,現住居敷地以外の宅地など所有件数,（持ち家）,件,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380302,現住居敷地以外の宅地など所有件数（持ち家以外）,現住居敷地以外の宅地など所有件数,（持ち家以外）,件,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H3804,現住居以外の住宅所有普通世帯数,現住居以外の住宅所有普通世帯数,,世帯,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380410,現住居以外の所有住宅数,現住居以外の住宅所有普通世帯数,現住居以外の所有住宅数,戸,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380411,現住居以外の所有住宅数（親族居住用）,現住居以外の住宅所有普通世帯数,現住居以外の所有住宅数（親族居住用）,戸,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
p,基礎項目,H,居住,H3,住宅と世帯,H38,住宅・土地の所有状況,H380412,現住居以外の所有住宅数（二次的住宅・別荘用）（空き家）,現住居以外の住宅所有普通世帯数,現住居以外の所有住宅数（二次的住宅・別荘用）（空き家）,戸,5年,1998,2018,住宅・土地統計調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,"現住居敷地所有普通世帯とは、住宅・土地統計調査にいう「現住居の敷地を所有している普通世帯数」をさす。

　現住居敷地以外の宅地など所有普通世帯とは、現住居敷地以外に住宅用地や事業用地のほか原野、荒れ地、池沼の農地・山林以外の土地などを所有している世帯をさし、ここでは、現住居の所有別の世帯数とその件数も収集対象としている。

　現住居以外の住宅所有普通世帯数とは、同調査にいう「現住居以外の住宅を所有している普通世帯数」をさし、世帯が所有している住宅の用途別の住宅数も収集対象としている。

　ここでいう「所有している」とは、登記の有無にかかわらず世帯員がその住宅の固定資産税を納付している場合をいい、世帯員が相続する予定の住宅について相続手続き中の場合も「所有している」としている。ただし、一時現在者のみの住宅（昼間だけ使用している住宅や、何人かの人が交代で寝泊まりしている住宅）及び建築中の住宅は除いている。

　同調査では、住宅をその用途により、次のとおり区分している。

　１　親族居住用

　　住居又は生計を別にしている親族が住んでいる住宅。

　２　二次的住宅・別荘用

　　残業で遅くなったときに寝泊まりするなど、たまに使用する住宅又は週末や休暇時に避暑・避寒・保養などの目的で利用する住宅。

　３　貸家用

　　賃貸している住宅や賃貸を目的に所有している住宅。貸別荘は便宜上ここに含める。

　４　売却用

　　売却することを目的としている住宅。

　５　その他

　　使用目的がない住宅など。",1,実数,1,
